title,date,article_body,link,category,summary,company_name,funds
TDCX will participate in 2023 CITIC Lyon Securities ASEAN Forum,03/02/2023 - 07:49 AM,"Singapore- (Business Wire)-(American Business Information)-TDCX Inc. (referred to as ""TDCX"" or ""Company"", NYSE: TDCX) is to provide digital customer experience (CX) solutions for technology and blue chip companies.Award -winning providers.The company announced today that management will attend the following investor meetings.",https://www.businesswire.com/news/home/20230301005501/zh-HK,Conference News,"Singapore- (Business Wire)-(American Business Information)-TDCX Inc. (referred to as ""TDCX"" or ""Company"", NYSE: TDCX) is to provide digital customer experience (CX) solutions for technology and blue chip companies.Award -winning providers.The company announced today that management will attend the following investor meetings.","['Business Wire)-(American Business Information)-TDCX Inc.', 'NYSE']",[]
Okta to Present at Upcoming Investor Conferences,03/02/2023 - 07:30 AM,"SAN FRANCISCO--(BUSINESS WIRE)--Okta, Inc. (NASDAQ: OKTA), the leading independent identity provider, today announced that members of its management team are scheduled to participate in upcoming investor conferences.",https://www.businesswire.com/news/home/20230302005002/en,Conference News,"SAN FRANCISCO--(BUSINESS WIRE)--Okta, Inc. (NASDAQ: OKTA), the leading independent identity provider, today announced that members of its management team are scheduled to participate in upcoming investor conferences.","['SAN FRANCISCO--(BUSINESS WIRE)--Okta, Inc.']",[]
Everbridge to Present at Raymond James 2023 Institutional Investors Conference,03/02/2023 - 07:30 AM,Everbridge to Present at Raymond James 2023 Institutional Investors Conference,https://www.businesswire.com/news/home/20230302005129/en,Conference News,Everbridge to Present at Raymond James 2023 Institutional Investors Conference,['Raymond James 2023 Institutional Investors Conference'],[]
Striving for the age of the meta verse: DU UAE and Huawei sign intent to declaration of intent to strategic cooperation at 5.5g,03/02/2023 - 07:20 AM,du UAE and Huawei signing MOU (Photo: Business Wire),https://www.businesswire.com/news/home/20230301005898/de,Conference News,du UAE and Huawei signing MOU (Photo: Business Wire),"['du UAE', 'Huawei']",[]
Advance towards the era of the metarers: of and Huawei sign a memorandum of understanding on strategic cooperation 5.5g,03/02/2023 - 07:20 AM,du UAE and Huawei signing MOU (Photo: Business Wire),https://www.businesswire.com/news/home/20230301005899/fr,Conference News,du UAE and Huawei signing MOU (Photo: Business Wire),"['du UAE', 'Huawei']",[]
Summary: On the way to the Metavern era: Du Vae and Huawei sign Memorandum of agreement on strategic cooperation in the field of 5.5G,03/02/2023 - 07:20 AM,du UAE and Huawei signing MOU (Photo: Business Wire),https://www.businesswire.com/news/home/20230301005901/nl,Conference News,du UAE and Huawei signing MOU (Photo: Business Wire),"['du UAE', 'Huawei']",[]
Summary: commit to the era of metvers: du eau and Huawei sign a protocol of understanding concerning strategic cooperation on 5.5g,03/02/2023 - 07:20 AM,du UAE and Huawei signing MOU (Photo: Business Wire),https://www.businesswire.com/news/home/20230301005902/it,Conference News,du UAE and Huawei signing MOU (Photo: Business Wire),"['du UAE', 'Huawei']",[]
Efforts for the era of metaverso: du uae and huawei sign Memorandum of Understanding on Strategic Cooperation of 5.5g,03/02/2023 - 07:20 AM,du UAE and Huawei signing MOU (Photo: Business Wire),https://www.businesswire.com/news/home/20230301005896/es,Conference News,du UAE and Huawei signing MOU (Photo: Business Wire),"['du UAE', 'Huawei']",[]
DecisionPoint Systems to Participate in 35th Annual Roth Conference,03/02/2023 - 07:00 AM,"DELRAY BEACH, Fla.--(BUSINESS WIRE)--DecisionPoint Systems, Inc. (NYSE American: DPSI), a mobility-first enterprise services and solutions company, today announced Steve Smith, CEO, will be conducting 1:1s/small group meetings at the 35th Annual Roth Conference on March 13 and 14, 2023.",https://www.businesswire.com/news/home/20230302005339/en,Conference News,"DELRAY BEACH, Fla.--(BUSINESS WIRE)--DecisionPoint Systems, Inc. (NYSE American: DPSI), a mobility-first enterprise services and solutions company, today announced Steve Smith, CEO, will be conducting 1:1s/small group meetings at the 35th Annual Roth Conference on March 13 and 14, 2023.","['WIRE)--DecisionPoint Systems,']",[]
"The Bristol Myers Squibb-Janssen Collaboration Launches Pivotal Phase 3 Librexia Clinical Trial Program Evaluating Milvexian, an Investigational Oral Factor XIa Inhibitor",03/02/2023 - 06:59 AM,"PRINCETON, N.J.--(BUSINESS WIRE)--Bristol Myers Squibb (NYSE: BMY) in collaboration with Janssen Pharmaceuticals, Inc., one of the Janssen Pharmaceutical Companies of Johnson and Johnson (Janssen) today announced the launch of the Phase 3 Librexia program studying milvexian, an investigational oral factor XIa (FXIa) inhibitor (antithrombotic).",https://www.businesswire.com/news/home/20230228006466/en,Conference News,"PRINCETON, N.J.--(BUSINESS WIRE)--Bristol Myers Squibb (NYSE: BMY) in collaboration with Janssen Pharmaceuticals, Inc., one of the Janssen Pharmaceutical Companies of Johnson and Johnson (Janssen) today announced the launch of the Phase 3 Librexia program studying milvexian, an investigational oral factor XIa (FXIa) inhibitor (antithrombotic).","['NYSE', 'BMY', 'Janssen Pharmaceuticals, Inc.', 'the Janssen Pharmaceutical Companies']",[]
Eaton Traditional Low-Voltage Power Components Well Suited for Upcoming Hybrid and Full EV Equipment,03/02/2023 - 06:30 AM,"Eaton’s eMobility business offers low-voltage power conversion, power distribution and protection and mobile wireless controls for construction and agriculture applications, including both internal combustion and electrified vehicles. (Graphic: Business Wire)",https://www.businesswire.com/news/home/20230302005188/en,Conference News,"Eaton’s eMobility business offers low-voltage power conversion, power distribution and protection and mobile wireless controls for construction and agriculture applications, including both internal combustion and electrified vehicles.(Graphic: Business Wire)",['eMobility'],[]
ITT Announces Participation at Bank of America Global Industrials Conference 2023 on March 21,03/02/2023 - 06:30 AM,"STAMFORD, Conn.--(BUSINESS WIRE)--March 2, 2023-- ITT Inc. (NYSE: ITT) today announced its participation at the Bank of America Global Industrials Conference 2023 in London on March 21.",https://www.businesswire.com/news/home/20230302005055/en,Conference News,"STAMFORD, Conn.--(BUSINESS WIRE)--March 2, 2023-- ITT Inc. (NYSE: ITT) today announced its participation at the Bank of America Global Industrials Conference 2023 in London on March 21.","['STAMFORD', 'NYSE', 'ITT', 'the Bank of America Global Industrials Conference 2023']",[]
Trane Technologies to Present at the J.P. Morgan 2023 Industrials Conference,03/02/2023 - 06:30 AM,"SWORDS, Ireland--(BUSINESS WIRE)--Trane Technologies plc (NYSE: TT) a global climate innovator, today announced that company leadership will participate in a fireside chat at the J.P. Morgan 2023 Industrials Conference. They will speak at 10:30 a.m. ET on Thursday, March 16, 2023.",https://www.businesswire.com/news/home/20230302005076/en,Conference News,"SWORDS, Ireland--(BUSINESS WIRE)--Trane Technologies plc (NYSE: TT) a global climate innovator, today announced that company leadership will participate in a fireside chat at the J.P. Morgan 2023 Industrials Conference.ET on Thursday, March 16, 2023.","['Technologies plc', 'NYSE', 'TT', 'the J.P. Morgan 2023 Industrials Conference']",[]
Pyramid Analytics invests in the Benelux region;Provider of Decision Intelligence Platform speaks at the 2023 BDA Europe in the Netherlands,03/02/2023 - 06:25 AM,"London & New York & Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) announced today that the setting of Laura Kotlink as an Account Executive for Benelux countries is the needs of data-centered companies in the regionwould like to fulfill better.In addition, Pyramid is represented as an exhibitor and speaker at the BDA Europe conference in 2023, which takes place on March 8th in Utrecht, the Netherlands.As a leading big data analysis event, the conference aims to inform companies and get into contact with technologies that help you to solve your data-centered and analytical challenges.",https://www.businesswire.com/news/home/20230301006153/de,Conference News,"London & New York & Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) announced today that the setting of Laura Kotlink as an Account Executive for Benelux countries is the needs of data-centered companies in the regionwould like to fulfill better.In addition, Pyramid is represented as an exhibitor and speaker at the BDA Europe conference in 2023, which takes place on March 8th in Utrecht, the Netherlands.As a leading big data analysis event, the conference aims to inform companies and get into contact with technologies that help you to solve your data-centered and analytical challenges.",['London & New York & Tel Aviv'],[]
Dole plc to Participate in the BofA Securities 2023 Consumer & Retail Conference,03/02/2023 - 06:00 AM,"DUBLIN--(BUSINESS WIRE)--Dole plc (NYSE: DOLE) (the “Company”), a global leader in fresh produce, today announced that Rory Byrne, Chief Executive Officer and Jacinta Devine, Chief Financial Officer, will be participating in the BofA Securities 2023 Consumer & Retail Conference to be held March 14-15 in Miami, FL.",https://www.businesswire.com/news/home/20230302005118/en,Conference News,"DUBLIN--(BUSINESS WIRE)--Dole plc (NYSE: DOLE) (the “Company”), a global leader in fresh produce, today announced that Rory Byrne, Chief Executive Officer and Jacinta Devine, Chief Financial Officer, will be participating in the BofA Securities 2023 Consumer & Retail Conference to be held March 14-15 in Miami, FL.","['NYSE', 'DOLE', 'the BofA Securities 2023 Consumer & Retail Conference', 'FL']",[]
Joe Kiani gives a keynote lecture at the 5th Annotent -class World Patient Safety Summit,03/02/2023 - 05:44 AM,Joe Kiani Provides Keynote at the 5th Annual Global Ministerial Summit on Patient Safety (Photo: Business Wire),https://www.businesswire.com/news/home/20230227005770/ja,Conference News,Joe Kiani Provides Keynote at the 5th Annual Global Ministerial Summit on Patient Safety (Photo: Business Wire),[],[]
Pyramid Analytics Invests in Benelux; Decision Intelligence Platform Provider to Speak at BDA Europe 2023 in the Netherlands,03/02/2023 - 02:03 AM,"LONDON & NEW YORK & TEL AVIV, Israel--(BUSINESS WIRE)--Pyramid Analytics (Pyramid) today announces its commitment to serving the needs of data-centric organizations in the Benelux through the hire of Laura Kotlinksi as an account executive for the region. Furthermore, Pyramid will exhibit and speak at the BDA Europe 2023 conference on March 8 in Utrecht, Netherlands, a premier big data analytics event that aims to educate, inform, and connect enterprises with technologies that will help them solve their data-centric and analytical challenges.",https://www.businesswire.com/news/home/20230301006152/en,Conference News,"LONDON & NEW YORK & TEL AVIV, Israel--(BUSINESS WIRE)--Pyramid Analytics (Pyramid) today announces its commitment to serving the needs of data-centric organizations in the Benelux through the hire of Laura Kotlinksi as an account executive for the region.Furthermore, Pyramid will exhibit and speak at the BDA Europe 2023 conference on March 8 in Utrecht, Netherlands, a premier big data analytics event that aims to educate, inform, and connect enterprises with technologies that will help them solve their data-centric and analytical challenges.",['LONDON & NEW YORK & TEL AVIV'],[]
Pyramid Analytics invests in Benelux;The supplier of the Pyramid Decision Intelligence platform will speak at the BDA Europe 2023 conference in the Netherlands,03/02/2023 - 02:03 AM,"London and New York and Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) now announces its commitment to meet the needs of data centered organizations at Benelux thanks to the recruitment of Laura Kotlinksi as manageraccount for the region.Pyramid will also make a presentation and speak during the BDA Europe 2023 conference on March 8 in Utrecht, in the Netherlands, a leading event on the analysis of massive data which aims to educate, inform and connect companies withTechnologies that will help them take up their analytical challenges and data centered.",https://www.businesswire.com/news/home/20230301006154/fr,Conference News,"London and New York and Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) now announces its commitment to meet the needs of data centered organizations at Benelux thanks to the recruitment of Laura Kotlinksi as manageraccount for the region.Pyramid will also make a presentation and speak during the BDA Europe 2023 conference on March 8 in Utrecht, in the Netherlands, a leading event on the analysis of massive data which aims to educate, inform and connect companies withTechnologies that will help them take up their analytical challenges and data centered.",[],[]
Summary: Pyramid Analytics invests in Benelux;Intelligence platform supplier for decision making will speak in BDA Europe 2023 in the Netherlands,03/02/2023 - 02:03 AM,"London, New York and Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) today announces their commitment to serve the needs of data-centered organizations in Benelux hiring Laura Kotlinksi as an executive of accounts of the region.In addition, Pyramid will exhibit and speak at the BDA Europe 2023 on March 8 in Utrecht, Netherlands, a main event of large data analysis that aims to educate, inform and connect companies with technologies that will help them solve their analytical challengesand data centered.",https://www.businesswire.com/news/home/20230301006155/es,Conference News,"London, New York and Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) today announces their commitment to serve the needs of data-centered organizations in Benelux hiring Laura Kotlinksi as an executive of accounts of the region.In addition, Pyramid will exhibit and speak at the BDA Europe 2023 on March 8 in Utrecht, Netherlands, a main event of large data analysis that aims to educate, inform and connect companies with technologies that will help them solve their analytical challengesand data centered.",[],[]
Summary: Pyramid Analytics invests in the Benelux;Provider of Decision Intelligence Platform speaks at BDA Europe 2023 in the Netherlands,03/02/2023 - 02:03 AM,"London, New York, Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) today announces that the company will be committed to fulfilling the needs of data center organizations in the Benelux.To this end, Laura Kotlinksi has been hired as an account manager for the region.In addition, Pyramid will be represented and speak at the BDA Europe 2023 congress on 8 March in Utrecht, the Netherlands.This is an important event in the field of Big Data Analytics that aims to inform and inform companies about, and to bring in contact with, technologies that can help them overcome their data -centered and analytical challenges.",https://www.businesswire.com/news/home/20230301006156/nl,Conference News,"London, New York, Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) today announces that the company will be committed to fulfilling the needs of data center organizations in the Benelux.To this end, Laura Kotlinksi has been hired as an account manager for the region.In addition, Pyramid will be represented and speak at the BDA Europe 2023 congress on 8 March in Utrecht, the Netherlands.This is an important event in the field of Big Data Analytics that aims to inform and inform companies about, and to bring in contact with, technologies that can help them overcome their data -centered and analytical challenges.","['congress', 'Big Data Analytics']",[]
Summary: Pyramid Analytics invests in Benelux;The company that offers the Decision Intelligence platform will speak at the Europe 2023 BDA in the Netherlands,03/02/2023 - 02:03 AM,"London, New York and Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) announces its commitment to meet the needs of companies focused on the Bennelux data assuming Laura Kotllinksi in the role of accounts Executive for this regional organization.In addition, Pyramid will exhibit and intervene at the Bda Europe 2023 conference to be held on March 8 in Utrecht, the Netherlands, a very important event dedicated to the analysis of Big Data which aims to illustrate to the technologies companies that will help them solve their problemsanalysis and focus on data.",https://www.businesswire.com/news/home/20230301006157/it,Conference News,"London, New York and Tel Aviv, Israel-(Business Wire)-Pyramid Analytics (Pyramid) announces its commitment to meet the needs of companies focused on the Bennelux data assuming Laura Kotllinksi in the role of accounts Executive for this regional organization.In addition, Pyramid will exhibit and intervene at the Bda Europe 2023 conference to be held on March 8 in Utrecht, the Netherlands, a very important event dedicated to the analysis of Big Data which aims to illustrate to the technologies companies that will help them solve their problemsanalysis and focus on data.","['Bennelux', 'Big Data']",[]
Jumio to Present at Gartner Identity & Access Management Summit in London,03/02/2023 - 01:00 AM,"LONDON--(BUSINESS WIRE)--Jumio, the leading provider of automated, end-to-end identity proofing, risk assessment and eKYC solutions, today announced its participation and exhibition at the Gartner Identity & Access Management Summit, taking place March 6-7 in London.",https://www.businesswire.com/news/home/20230301006196/en,Conference News,"LONDON--(BUSINESS WIRE)--Jumio, the leading provider of automated, end-to-end identity proofing, risk assessment and eKYC solutions, today announced its participation and exhibition at the Gartner Identity & Access Management Summit, taking place March 6-7 in London.",['the Gartner Identity & Access Management Summit'],[]
Strive Towards the Era of Metaverse: du UAE and Huawei Sign MoU on 5.5G Strategic Cooperation,03/01/2023 - 10:11 PM,du UAE and Huawei signing MOU (Photo: Business Wire),https://www.businesswire.com/news/home/20230301005895/en,Conference News,du UAE and Huawei signing MOU (Photo: Business Wire),"['du UAE', 'Huawei']",[]
"Lucidea’s Year in Review: Client Driven Product Updates, Growth, Professional Development",03/01/2023 - 06:01 PM,"VANCOUVER, British Columbia--(BUSINESS WIRE)--Lucidea is home to a rich portfolio of market-leading knowledge management, library automation, and museum and archives collections management solutions. The company enjoyed another very strong year with exciting enhancements to their ILS, CMS, and KM applications, new titles from Lucidea Press, continued significant sponsorship and worldwide presence at conferences and tradeshows, and stellar operational, product development, and client service results.",https://www.businesswire.com/news/home/20230301006175/en,Conference News,"VANCOUVER, British Columbia--(BUSINESS WIRE)--Lucidea is home to a rich portfolio of market-leading knowledge management, library automation, and museum and archives collections management solutions.The company enjoyed another very strong year with exciting enhancements to their ILS, CMS, and KM applications, new titles from Lucidea Press, continued significant sponsorship and worldwide presence at conferences and tradeshows, and stellar operational, product development, and client service results.","['VANCOUVER', 'ILS', 'CMS', 'KM', 'Lucidea Press']",[]
Hope Bancorp to Participate in the Piper Sandler 2023 Western Financial Services Conference,03/01/2023 - 05:57 PM,"LOS ANGELES--(BUSINESS WIRE)--Hope Bancorp, Inc. (NASDAQ: HOPE) today announced that Chairman, President and Chief Executive Officer Kevin S. Kim and Senior Executive Vice President and Chief Operating Officer Peter Koh will be participating in the Piper Sandler 2023 Western Financial Services Conference in Del Mar, Calif., March 2, 2023.",https://www.businesswire.com/news/home/20230301006177/en,Conference News,"LOS ANGELES--(BUSINESS WIRE)--Hope Bancorp, Inc. (NASDAQ: HOPE) today announced that Chairman, President and Chief Executive Officer Kevin S. Kim and Senior Executive Vice President and Chief Operating Officer Peter Koh will be participating in the Piper Sandler 2023 Western Financial Services Conference in Del Mar, Calif., March 2, 2023.","['LOS', 'WIRE)--Hope Bancorp, Inc.', 'the Piper Sandler 2023 Western Financial Services Conference']",[]
NanoString to Webcast Panel on AI-Based Genomics and Drug Discovery from the 43rd Annual Cowen Health Care Conference,03/01/2023 - 05:39 PM,"SEATTLE--(BUSINESS WIRE)--NanoString Technologies, Inc. (NASDAQ:NSTG), a leading provider of life science tools for discovery and translational research, today announced that company management is scheduled to participate in a panel discussion, “AI-Driven Disruptions To Genomics & Computational Drug Discovery”, from the 43rd Annual Cowen Health Care Conference. The conference will be held March 6-8, 2023.",https://www.businesswire.com/news/home/20230301005174/en,Conference News,"SEATTLE--(BUSINESS WIRE)--NanoString Technologies, Inc. (NASDAQ:NSTG), a leading provider of life science tools for discovery and translational research, today announced that company management is scheduled to participate in a panel discussion, “AI-Driven Disruptions To Genomics & Computational Drug Discovery”, from the 43rd Annual Cowen Health Care Conference.The conference will be held March 6-8, 2023.","['SEATTLE--(BUSINESS WIRE)--NanoString Technologies, Inc.']",[]
Butterfly Network to Present at the 43rd Annual Cowen Health Care Conference,03/01/2023 - 05:00 PM,"BURLINGTON, Mass.--(BUSINESS WIRE)--Butterfly Network, Inc. (NYSE: BFLY) (""Butterfly""), a digital health company transforming care with handheld, whole-body ultrasound, today announced that it will participate in the 43rd Annual Cowen Health Care Conference taking place at the Boston Marriott Copley Place in Boston, MA on March 6-8, 2023. Heather Getz, Executive Vice President & Chief Financial Officer, Darius Shahida, Chief Strategy Officer & Chief Business Development Officer, and Dr. John Martin, Chief Medical Officer will participate in a fireside chat on March 7, 2023 at 2:10 pm Eastern Time.",https://www.businesswire.com/news/home/20230301005877/en,Conference News,"BURLINGTON, Mass.--(BUSINESS WIRE)--Butterfly Network, Inc. (NYSE: BFLY) (""Butterfly""), a digital health company transforming care with handheld, whole-body ultrasound, today announced that it will participate in the 43rd Annual Cowen Health Care Conference taking place at the Boston Marriott Copley Place in Boston, MA on March 6-8, 2023.Heather Getz, Executive Vice President & Chief Financial Officer, Darius Shahida, Chief Strategy Officer & Chief Business Development Officer, and Dr. John Martin, Chief Medical Officer will participate in a fireside chat on March 7, 2023 at 2:10 pm Eastern Time.","['BURLINGTON', 'Network, Inc.', 'NYSE', 'BFLY', 'the Boston Marriott Copley Place']",[]
"Owens & Minor to Participate in Citi’s 2023 Healthcare Services, Medtech, Tools & HCIT Conference",03/01/2023 - 05:00 PM,"RICHMOND, Va.--(BUSINESS WIRE)--Owens & Minor, Inc. (NYSE: OMI) announced today that executive leadership will participate in a fireside chat at the upcoming Citi 2023 Healthcare Services, Medtech, Tools & HCIT Conference. The discussion will take place on Thursday, March 2 at 8:45 a.m. Eastern Time.",https://www.businesswire.com/news/home/20230301005993/en,Conference News,"RICHMOND, Va.--(BUSINESS WIRE)--Owens & Minor, Inc. (NYSE: OMI) announced today that executive leadership will participate in a fireside chat at the upcoming Citi 2023 Healthcare Services, Medtech, Tools & HCIT Conference.The discussion will take place on Thursday, March 2 at 8:45 a.m. Eastern Time.","['Va.--(BUSINESS WIRE)--Owens & Minor, Inc. (', 'NYSE', 'OMI', 'Citi 2023 Healthcare Services', 'Medtech, Tools & HCIT Conference']",[]
Transhorm and the world trend Semiconductor enter into partnership to bring out integrated GAN system-in-package,03/01/2023 - 04:55 PM,"Goleta, California and Hsinchu, Taiwan-(Business Wire)-Transhorm, Inc. (Nasdaq: Tgan)-A pioneer and global provider of highly valuable, powerful Galliumnitrid (GAN) power conversion products-and world trend Semiconductor Inc. (TWSE: 2436), the world's leading provider of USB Power Delivery (PD) Controller Integrated Circuits (ICS), announced the release of their first gan system-in-package (SIP) today.",https://www.businesswire.com/news/home/20230301005344/de,Conference News,"Goleta, California and Hsinchu, Taiwan-(Business Wire)-Transhorm, Inc. (Nasdaq: Tgan)-A pioneer and global provider of highly valuable, powerful Galliumnitrid (GAN) power conversion products-and world trend Semiconductor Inc. (TWSE: 2436), the world's leading provider of USB Power Delivery (PD) Controller Integrated Circuits (ICS), announced the release of their first gan system-in-package (SIP) today.","['Goleta', 'Wire)-Transhorm, Inc.', 'GAN', 'Semiconductor Inc.', 'USB Power Delivery', 'ICS']",[]
"Coinbase to Participate in the Morgan Stanley Technology, Media and Telecom Conference",03/01/2023 - 04:53 PM,"Remote-First-Company/SAN DIEGO--(BUSINESS WIRE)--Coinbase Global, Inc. announced today that Brian Armstrong, Co-Founder and CEO, and Alesia Haas, Chief Financial Officer, will participate in a fireside chat at the Morgan Stanley Technology, Media and Telecom Conference on Wednesday, March 8, 2023 at 1:30 p.m. PT / 4:30 p.m. ET.",https://www.businesswire.com/news/home/20230301006147/en,Conference News,"Remote-First-Company/SAN DIEGO--(BUSINESS WIRE)--Coinbase Global, Inc. announced today that Brian Armstrong, Co-Founder and CEO, and Alesia Haas, Chief Financial Officer, will participate in a fireside chat at the Morgan Stanley Technology, Media and Telecom Conference on Wednesday, March 8, 2023 at 1:30 p.m. PT / 4:30 p.m.ET.","['Remote-First-Company/SAN', 'Global, Inc.', 'Co-Founder', 'Alesia Haas', 'the Morgan Stanley Technology']",[]
Owlet to Participate in Cowen’s 2023 43rd Annual Health Care Conference,03/01/2023 - 04:42 PM,"LEHI, Utah--(BUSINESS WIRE)--Owlet, Inc. (“Owlet”) (NYSE: OWLT) today announced that it will participate in the Cowen 43rd Annual Health Care Conference taking place on March 6-8, 2023 at the Boston Marriott Copley Place in Boston, Massachusetts. Kurt Workman, Owlet’s Co-Founder, President and Chief Executive Officer, and Kate Scolnick, Chief Financial Officer, are scheduled to present at the conference on Tuesday, March 7 at 1:30 p.m. EST. A link to the live webcast of the fireside chat will be available on the Owlet Investor Relations website, investors.owletcare.com. A replay of the webcast will also be available on Owlet’s Investor Relations website.",https://www.businesswire.com/news/home/20230301006142/en,Conference News,"LEHI, Utah--(BUSINESS WIRE)--Owlet, Inc. (“Owlet”) (NYSE: OWLT) today announced that it will participate in the Cowen 43rd Annual Health Care Conference taking place on March 6-8, 2023 at the Boston Marriott Copley Place in Boston, Massachusetts.A link to the live webcast of the fireside chat will be available on the Owlet Investor Relations website, investors.owletcare.com.","['NYSE', 'the Boston Marriott Copley Place', 'the Owlet Investor Relations']",[]
"iHeartMedia Chairman and Chief Executive Officer Bob Pittman and President, Chief Operating Officer & Chief Financial Officer Rich Bressler to Participate in the Morgan Stanley Technology, Media & Telecom Conference",03/01/2023 - 04:35 PM,"NEW YORK--(BUSINESS WIRE)--iHeartMedia, Inc. (Nasdaq: IHRT) (“iHeartMedia”) announced today that Bob Pittman, Chairman and Chief Executive Officer, and Rich Bressler, President, Chief Operating Officer & Chief Financial Officer, will participate in a question and answer session during the Morgan Stanley Technology, Media & Telecom Conference on Wednesday March 8th at 3:15 p.m. ET.",https://www.businesswire.com/news/home/20230301005973/en,Conference News,"NEW YORK--(BUSINESS WIRE)--iHeartMedia, Inc. (Nasdaq: IHRT) (“iHeartMedia”) announced today that Bob Pittman, Chairman and Chief Executive Officer, and Rich Bressler, President, Chief Operating Officer & Chief Financial Officer, will participate in a question and answer session during the Morgan Stanley Technology, Media & Telecom Conference on Wednesday March 8th at 3:15 p.m.ET.","['the Morgan Stanley Technology', 'Media & Telecom Conference']",[]
Allison Transmission to Present at Raymond James’ 2023 Annual Institutional Investors Conference,03/01/2023 - 04:30 PM,"INDIANAPOLIS--(BUSINESS WIRE)--Allison Transmission Holdings Inc. (NYSE: ALSN), a leading designer and manufacturer of conventional and electrified vehicle propulsion solutions and the largest global manufacturer of medium- and heavy-duty fully automatic transmissions for commercial and defense vehicles, today announced that G. Frederick Bohley, Senior Vice President, Chief Financial Officer & Treasurer, and Jacalyn Bolles, Executive Director of Treasury and Investor Relations, will present at the Raymond James 44th Annual Institutional Investors Conference, to be held at the JW Marriott Orlando, Grande Lakes on Tuesday, March 7, 2023. The management team will present in-person at 4:00 p.m. EST.",https://www.businesswire.com/news/home/20230301005878/en,Conference News,"INDIANAPOLIS--(BUSINESS WIRE)--Allison Transmission Holdings Inc. (NYSE: ALSN), a leading designer and manufacturer of conventional and electrified vehicle propulsion solutions and the largest global manufacturer of medium- and heavy-duty fully automatic transmissions for commercial and defense vehicles, today announced that G. Frederick Bohley, Senior Vice President, Chief Financial Officer & Treasurer, and Jacalyn Bolles, Executive Director of Treasury and Investor Relations, will present at the Raymond James 44th Annual Institutional Investors Conference, to be held at the JW Marriott Orlando, Grande Lakes on Tuesday, March 7, 2023.The management team will present in-person at 4:00 p.m. EST.","['WIRE)--Allison Transmission Holdings Inc.', 'NYSE', 'Treasury', 'Investor Relations', 'JW']",[]
Ted Pick to Speak at the Annual Morgan Stanley European Financials Conference,03/01/2023 - 04:30 PM,"NEW YORK--(BUSINESS WIRE)--Ted Pick, Co-President, Head of Institutional Securities and Co-Head of Corporate Strategy at Morgan Stanley, will speak at the Annual Morgan Stanley European Financials Conference which will be held in London, UK, on Tuesday, March 14, 2023, at 10:00 a.m. GMT (6:00 a.m. ET).",https://www.businesswire.com/news/home/20230301006020/en,Conference News,"NEW YORK--(BUSINESS WIRE)--Ted Pick, Co-President, Head of Institutional Securities and Co-Head of Corporate Strategy at Morgan Stanley, will speak at the Annual Morgan Stanley European Financials Conference which will be held in London, UK, on Tuesday, March 14, 2023, at 10:00 a.m. GMT (6:00 a.m.ET).","['Institutional Securities and Co-Head of Corporate Strategy', 'Morgan Stanley', 'Morgan Stanley European Financials Conference']",[]
iSun Inc. To Participate in 35th Annual Roth Conference,03/01/2023 - 04:30 PM,"WILLISTON, Vt.--(BUSINESS WIRE)--iSun, Inc. (NASDAQ: ISUN) (the ""Company,"" or ""iSun""), a leading solar energy and clean mobility infrastructure company with 50-years of experience accelerating the adoption of innovative electrical technologies, today announced that it will participate in the 35th Annual Roth Capital Conference to be held March 12-14, 2023 at the Ritz Carlton Laguna Niguel at Dana Point, California. Representing iSun will be Jeffrey Peck, Chairman, Chief Executive Officer, and John Sullivan, Chief Financial Officer.",https://www.businesswire.com/news/home/20230301005823/en,Conference News,"WILLISTON, Vt.--(BUSINESS WIRE)--iSun, Inc. (NASDAQ: ISUN) (the ""Company,"" or ""iSun""), a leading solar energy and clean mobility infrastructure company with 50-years of experience accelerating the adoption of innovative electrical technologies, today announced that it will participate in the 35th Annual Roth Capital Conference to be held March 12-14, 2023 at the Ritz Carlton Laguna Niguel at Dana Point, California.Representing iSun will be Jeffrey Peck, Chairman, Chief Executive Officer, and John Sullivan, Chief Financial Officer.","['WIRE)--iSun, Inc.']",[]
